Date,Close,Open,High,Low,Volume,Change
2001-07-26,28.1,28.9,28.9,28.0,2680000.0,-0.0558
2001-07-27,28.4,28.2,29.01,28.2,1400000.0,0.010700000000000001
2001-07-30,28.46,28.4,28.55,28.4,766900.0,0.0021
2001-07-31,28.6,28.46,28.65,28.43,974600.0,0.0049
2001-08-01,29.5,29.0,29.85,29.0,1860000.0,0.0315
2001-08-02,28.65,29.48,29.7,28.9,785000.0,-0.0288
2001-08-03,28.0,28.4,28.45,27.9,1200000.0,-0.0227
2001-08-06,27.76,28.0,28.2,27.3,1570000.0,-0.0086
2001-08-07,29.94,28.5,30.5,28.2,7820000.0,0.0785
2001-08-08,28.69,29.7,29.75,28.05,5270000.0,-0.0418
2001-08-09,28.36,28.1,28.45,27.55,3000000.0,-0.0115
2001-08-10,28.0,28.0,28.35,27.43,3190000.0,-0.0127
2001-08-13,27.3,27.75,27.85,26.85,4810000.0,-0.025
2001-08-14,27.7,27.3,28.1,27.2,3670000.0,0.0147
2001-08-15,28.08,27.75,28.4,27.7,2620000.0,0.0137
2001-08-16,28.1,28.03,28.1,27.3,2130000.0,0.0007000000000000001
2001-08-17,28.0,27.7,28.0,26.53,1750000.0,-0.0036
2001-08-20,27.2,27.65,27.72,26.8,2069999.9999999998,-0.0286
2001-08-21,27.34,27.2,27.44,27.1,1870000.0,0.0051
2001-08-22,27.26,27.1,27.26,26.4,2550000.0,-0.0029
2001-08-23,26.75,27.15,27.19,26.73,2340000.0,-0.0187
2001-08-24,26.69,26.25,26.72,26.05,1910000.0,-0.0022
2001-08-27,26.66,26.6,26.8,26.3,1460000.0,-0.0011
2001-08-28,26.02,26.1,26.3,25.86,2380000.0,-0.024
2001-08-29,26.4,26.02,26.75,25.95,2020000.0,0.0146
2001-08-30,26.95,26.4,27.3,26.4,2440000.0,0.0208
2001-08-31,27.2,26.8,27.2,26.5,1450000.0,0.009300000000000001
2001-09-04,27.78,27.1,28.0,27.09,1700000.0,0.0213
2001-09-05,27.65,27.65,27.83,27.15,1660000.0,-0.004699999999999999
2001-09-06,27.24,27.55,27.6,27.0,2029999.9999999998,-0.0148
2001-09-07,26.66,26.5,27.87,26.4,1750000.0,-0.0213
2001-09-10,26.44,26.5,26.83,26.3,1020000.0,-0.0083
2001-09-17,25.25,25.1,26.04,24.78,1670000.0,-0.045
2001-09-18,25.1,25.25,25.36,24.7,1690000.0,-0.0059
2001-09-19,25.02,24.8,26.12,24.8,1490000.0,-0.0032
2001-09-20,25.75,25.0,26.49,24.86,1990000.0,0.0292
2001-09-21,25.85,25.0,26.85,24.95,1950000.0,0.0039000000000000003
2001-09-24,26.7,25.8,27.05,25.8,1800000.0,0.0329
2001-09-25,26.3,26.7,26.99,26.0,1590000.0,-0.015
2001-09-26,26.8,26.25,26.99,26.25,1020000.0,0.019
2001-09-27,27.0,26.6,27.6,26.6,1640000.0,0.0075
2001-09-28,27.75,27.0,28.0,26.95,1020000.0,0.0278
2001-10-01,28.11,27.75,28.66,27.5,1090000.0,0.013000000000000001
2001-10-02,28.55,28.15,28.75,28.12,1170000.0,0.015700000000000002
2001-10-03,28.8,28.55,28.9,28.34,814200.0,0.0088
2001-10-04,28.86,28.8,29.0,28.31,1240000.0,0.0021
2001-10-05,29.05,28.7,29.2,28.55,1080000.0,0.0066
2001-10-08,28.72,28.9,28.94,28.5,398600.0,-0.011399999999999999
2001-10-09,28.71,28.5,28.74,28.5,797100.0,-0.0003
2001-10-10,29.01,28.65,29.3,28.61,717100.0,0.0104
2001-10-11,29.42,29.01,29.75,29.01,1050000.0,0.0141
2001-10-12,29.82,28.9,29.82,28.9,1220000.0,0.013600000000000001
2001-10-15,29.77,29.74,30.05,29.57,720900.0,-0.0017000000000000001
2001-10-16,29.95,29.7,29.98,29.21,1050000.0,0.006
2001-10-17,29.97,29.98,30.04,29.75,1680000.0,0.0007000000000000001
2001-10-18,28.82,28.5,29.05,28.49,1680000.0,-0.0384
2001-10-19,29.38,28.85,29.45,28.85,590600.0,0.0194
2001-10-22,29.75,29.4,29.78,29.28,466500.0,0.0126
2001-10-23,29.79,29.75,30.0,29.75,1020000.0,0.0013
2001-10-24,29.95,29.85,30.1,29.67,529000.0,0.0054
2001-10-25,29.59,29.85,30.22,29.4,703800.0,-0.012
2001-10-26,29.01,29.55,29.56,28.75,893500.0,-0.0196
